source_page,source_file,year,month,flow,commodity_original,commodity_normalized,value,source_value,source_unit
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E02-2020-4.xls,2020,9,import,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,466209353.0000001,466209.3530000001,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E01-2020-4.xls,2020,10,export,"Fibres, not spun",fibres_not_spun,380234926.00000006,380234.92600000004,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E01-2020-4.xls,2020,10,export,Pieces of cloth and other technical cloths,technical_cloths,46099537.00000003,46099.53700000003,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E01-2020-4.xls,2020,10,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,167556895.00000033,167556.89500000034,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E01-2020-4.xls,2020,10,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2566563826.000003,2566563.8260000027,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E02-2020-4.xls,2020,10,import,Cotton,cotton,140826280.00000003,140826.28000000003,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E02-2020-4.xls,2020,10,import,Textile fibrics,fabrics,1104107181.0000002,1104107.1810000003,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E02-2020-4.xls,2020,10,import,"Fibres, not spun",fibres_not_spun,172183743.0,172183.743,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E02-2020-4.xls,2020,10,import,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,527979680.9999999,527979.6809999999,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E01-2020-4.xls,2020,11,export,"Fibres, not spun",fibres_not_spun,367184400.99999964,367184.40099999966,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E01-2020-4.xls,2020,11,export,Pieces of cloth and other technical cloths,technical_cloths,47102610.00000001,47102.61000000001,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E01-2020-4.xls,2020,11,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,150411368.0000001,150411.3680000001,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E01-2020-4.xls,2020,11,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2247969749.000003,2247969.749000003,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E02-2020-4.xls,2020,11,import,Cotton,cotton,169503952.9999999,169503.95299999992,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E02-2020-4.xls,2020,11,import,Textile fibrics,fabrics,1116952186.9999995,1116952.1869999995,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E02-2020-4.xls,2020,11,import,"Fibres, not spun",fibres_not_spun,179190905.0,179190.905,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E02-2020-4.xls,2020,11,import,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,471244589.9999998,471244.5899999998,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E01-2020-4.xls,2020,12,export,"Fibres, not spun",fibres_not_spun,423124423.0000005,423124.4230000005,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E01-2020-4.xls,2020,12,export,"Fibres, not spun",fibres_not_spun,3736574879.0,3736574.879,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E01-2020-4.xls,2020,12,export,Pieces of cloth and other technical cloths,technical_cloths,49058777.00000002,49058.777000000024,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E01-2020-4.xls,2020,12,export,Pieces of cloth and other technical cloths,technical_cloths,456004964.0,456004.964,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E01-2020-4.xls,2020,12,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,176015389.99999997,176015.38999999998,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E01-2020-4.xls,2020,12,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,1687539779.0,1687539.779,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E01-2020-4.xls,2020,12,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2832267095.9999986,2832267.0959999985,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E01-2020-4.xls,2020,12,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,29809802310.0,29809802.31,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E02-2020-4.xls,2020,12,import,Cotton,cotton,201010972.00000024,201010.97200000024,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E02-2020-4.xls,2020,12,import,Cotton,cotton,2282256483.0,2282256.483,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E02-2020-4.xls,2020,12,import,Textile fibrics,fabrics,1223174649.0000007,1223174.6490000007,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E02-2020-4.xls,2020,12,import,Textile fibrics,fabrics,11875558886.0,11875558.886,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E02-2020-4.xls,2020,12,import,"Fibres, not spun",fibres_not_spun,210342313.99999997,210342.31399999998,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E02-2020-4.xls,2020,12,import,"Fibres, not spun",fibres_not_spun,1998830298.0,1998830.298,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E02-2020-4.xls,2020,12,import,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,564766925.0000007,564766.9250000007,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2020/10/preliminary-exports-and-imports-of-goods-by-main-countries-and-territories-in-2020/,https://www.nso.gov.vn/wp-content/uploads/2020/10/E02-2020-4.xls,2020,12,import,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,5381106366.0,5381106.366,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,1,export,"Fibres, not spun",fibres_not_spun,394570189.0,394570.189,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,1,export,Pieces of cloth and other technical cloths,technical_cloths,51258884.0,51258.884,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,1,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,170245517.0,170245.517,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,1,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2660832006.0,2660832.006,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,1,import,Cotton,cotton,197062968.0,197062.968,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,1,import,Textile fibrics,fabrics,1107855289.0,1107855.289,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,1,import,"Fibres, not spun",fibres_not_spun,220100110.0,220100.11,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,1,import,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,528598993.0,528598.993,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,2,export,"Fibres, not spun",fibres_not_spun,311539476.0,311539.476,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,2,export,Pieces of cloth and other technical cloths,technical_cloths,53383954.00000001,53383.954000000005,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,2,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,118599381.99999999,118599.38199999998,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,2,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,1822841774.0000002,1822841.7740000002,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,2,import,Cotton,cotton,168708144.00000003,168708.14400000003,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,2,import,Textile fibrics,fabrics,782739348.9999999,782739.3489999999,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,2,import,"Fibres, not spun",fibres_not_spun,157672170.0,157672.17,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,2,import,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,353788665.00000006,353788.66500000004,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,3,export,"Fibres, not spun",fibres_not_spun,511067392.99999994,511067.3929999999,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,3,export,Pieces of cloth and other technical cloths,technical_cloths,60648602.99999999,60648.602999999996,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,3,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,183532955.00000003,183532.95500000002,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,3,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2722180875.0,2722180.875,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,3,import,Cotton,cotton,311439141.0,311439.141,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,3,import,Textile fibrics,fabrics,1090012957.9999998,1090012.9579999999,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,3,import,"Fibres, not spun",fibres_not_spun,254218900.0,254218.9,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,3,import,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,617568132.9999999,617568.1329999999,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,4,export,"Fibres, not spun",fibres_not_spun,464042275.0000001,464042.27500000014,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,4,export,Pieces of cloth and other technical cloths,technical_cloths,61747700.00000001,61747.700000000004,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,4,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,181914134.99999994,181914.13499999995,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,4,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2455257408.999999,2455257.408999999,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,4,import,Cotton,cotton,318752279.00000006,318752.27900000004,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,4,import,Textile fibrics,fabrics,1410352356.0,1410352.356,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,4,import,"Fibres, not spun",fibres_not_spun,243112980.0,243112.98,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,4,import,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,632018724.9999999,632018.7249999999,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,5,export,"Fibres, not spun",fibres_not_spun,472904064.99999994,472904.06499999994,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,5,export,Pieces of cloth and other technical cloths,technical_cloths,69659608.0,69659.60800000001,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,5,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,166638460.00000003,166638.46000000002,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,5,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2570137524.9999995,2570137.5249999994,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,5,import,Cotton,cotton,303704273.99999994,303704.2739999999,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,5,import,Textile fibrics,fabrics,1506351734.0000005,1506351.7340000004,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,5,import,"Fibres, not spun",fibres_not_spun,225901690.0,225901.69,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,5,import,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,620632855.9999999,620632.8559999999,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,6,export,"Fibres, not spun",fibres_not_spun,488780086.0000001,488780.0860000001,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,6,export,Pieces of cloth and other technical cloths,technical_cloths,62993809.99999999,62993.80999999999,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,6,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,173338403.9999999,173338.40399999992,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,6,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,3079457862.0000005,3079457.8620000007,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,6,import,Cotton,cotton,284221398.99999994,284221.3989999999,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,6,import,Textile fibrics,fabrics,1387830165.0000002,1387830.1650000003,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,6,import,"Fibres, not spun",fibres_not_spun,223354920.0,223354.92,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,6,import,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,581960351.0000007,581960.3510000007,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,7,export,"Fibres, not spun",fibres_not_spun,520624364.00000006,520624.36400000006,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,7,export,Pieces of cloth and other technical cloths,technical_cloths,72702184.00000001,72702.18400000001,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,7,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,166776746.0000001,166776.7460000001,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,7,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,3150865229.000003,3150865.229000003,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,7,import,Cotton,cotton,274884555.9999998,274884.5559999998,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,7,import,Textile fibrics,fabrics,1234202532.0,1234202.532,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,7,import,"Fibres, not spun",fibres_not_spun,233295550.0,233295.55,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,7,import,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,534564443.0,534564.443,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,8,export,"Fibres, not spun",fibres_not_spun,480439130.9999996,480439.1309999996,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,8,export,Pieces of cloth and other technical cloths,technical_cloths,73170473.0,73170.473,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,8,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,147057818.00000003,147057.81800000003,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E01-2021-10.xls,2021,8,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2647964063.000002,2647964.063000002,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,8,import,Cotton,cotton,267923002.99999997,267923.00299999997,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,8,import,Textile fibrics,fabrics,1005613189.0000014,1005613.1890000014,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2021/03/exports-and-imports-value-by-months-of-2021/,https://www.nso.gov.vn/wp-content/uploads/2021/03/E02-2021-10.xls,2021,8,import,"Fibres, not spun",fibres_not_spun,178501169.99999997,178501.16999999998,1000 USD
